"SB 2773","School boards; revise composition for certain school districts.","Education",,,
"HB 1153","School boards; revise composition of membership in certain school districts.","Education",,,
"HB 620","School boards; revise notice form and content of notice required for annual ad valorem tax effort.","Education","Budget, Spending and Taxes",,
"SB 2437","School bonds; require 55% vote to pass.","Education",,,
"HB 1184","School bus turnarounds; authorize superintendents of education to request county maintenance in large school districts.","Education",,,
"HB 1233","School buses; authorize districts to adopt policy allowing advertising on.","Education","Transportation",,
"HB 62","School buses; increase maximum authorized speed limits.","Education","Transportation",,
"SB 2088","School buses; require new buses to be equipped with seatbelts.","Education","Transportation",,
"HB 1179","School cafeteria workers; provide state funded health insurance on a phased-in basis.","Education","Labor",,
"SB 2630","School cafeteria workers; provide state funded insurance on a phased-in basis.","Education","Labor",,
"HB 1472","School curriculum; authorize financial literacy curriculum in high schools.","Education",,,
"HB 1259","School curriculum; require comprehensive Mississippi History course for public school students in Grade 9.","Education",,,
"HB 130","School curriculum; require students to receive additional instruction in healthy living.","Education",,,
"HB 748","School curriculum; require voter education as a component of the United States government course.","Education",,,
"SB 2009","School district consolidation; authorize State Board of Education to mandate where schools have failed for two consecutive years.","Education",,,
"SB 2808","School district consolidation; require in counties with 3 or more school districts.","Education",,,
"HB 29","School district employees; authorize voluntary dues deductions for membership in professional organizations.","Education",,,
"HB 1438","School district employees; temporarily require all professional development courses to be taken in home district.","Education",,,
"HB 216","School district graduation rates; require local districts to receive education credit for resident students obtaining GED.","Education",,,
"HB 1170","School District Maintenance Fund; require district to file budget cuts plan if falls below 7% ending balance of.","Education",,,
"SB 2401","School district sixteenth section principal fund; authorize local school boards to expend certain amount.","Education",,,
"HB 22","School district superintendents; appoint in all districts.","Education",,,
"HB 630","School district transportation plans; delete responsibility of State Board of Education to regulate.","Education",,,
"SB 2628","School district transportation plans; delete responsibility of State Board of Education to regulate.","Education",,,
"SB 2458","School district; elect members of all school boards in 2013.","Education",,,
"HB 209","School districts and State Department of Education; extend automatic repealers on certain programs.","Education",,,
"SB 2491","School districts provide an annual report of teacher vacancies to the SBE and the Legislature; require.","Education",,,
"HB 1439","School districts; abolish certain small, underperforming districts and redistribute students equally to adjacent districts.","Education",,,
"HB 1467","School districts; elect all board members and appoint all superintendents.","Education",,,
"HB 1129","School districts; exempt from advertising requirements if no millage rate increase.","Education",,,
"SB 2140","School districts; pilot program requiring pupils to read a minimum of four books per school year.","Education",,,
"HB 1247","School districts; require administrative consolidation into one district per county.","Education",,,
"HB 291","School districts; require administrative consolidation into one district per county.","Education",,,
"HB 1466","School districts; require consolidation into countywide districts if county's population less than 80,000.","Education",,,
"HB 142","School districts; require policies if accredited at the 3 lowest levels as defined by the State Bd. of Edu. and alternate curriculum.","Education",,,
"SB 2838","School Employment Procedures Law; include assistant teachers under.","Education","Labor",,
"SB 2394","School employment procedures law; reduce probationary period for certified employees.","Education","Labor",,
"SB 2439","School guidance counselors; provide state funds for.","Education",,,
"SB 2992","School influenza vaccination pilot program; establish under State Department of Health.","Education","Health",,
"HB 728","School nurses; increase number eligible for annual salary supplement for acquiring national board certification.","Education","Health",,
"SB 2588","School nurses; increase number eligible for salary supplement under MAEP.","Education","Health",,
"HB 32","School nurses; require school districts to grant same leave allowances as allowed teachers.","Education","Health",,
"HB 131","School nutrition; require school districts to serve low-fat meals and snacks to students diagnosed as overweight.","Education","Health",,
"HB 599","School of the Arts; close at Brookhaven campus and relocate on campus of MUW.","Education","Arts and Humanities",,
"HB 804","School social workers and psychologists; authorize districts to employ and receive partial state reimbursement for salaries.","Education",,,
"HB 997","School sports; require school districts to adopt policies regulating outdoor practices during high temperatures.","Education",,,
"HB 1086","School Start Date Act of 2010; enact.","Education",,,
"HB 1017","School start date; prohibit schools from opening before Labor Day.","Education",,,
"HB 562","School start date; require local school boards to fix the opening of the school term no earlier than the fourth Monday in August.","Education",,,
"SB 2465","School start date; require local school boards to fix the opening of the school term no earlier than the fourth Monday in August.","Education",,,
"HB 281","School start date; restrict local school boards from starting before Labor Day.","Education",,,
"SB 2287","School students with asthma; require all school districts to take certain actions relating to.","Education","Health",,
"SB 2451","School students with asthma; require all school districts to take certain actions relating to.","Education","Health",,
"HB 1202","School superintendents; authorize to furlough employees for no more than three days during 2010-2011 school year.","Education",,,
"HB 1238","School teachers; pay holders of master's degree in any field a salary equal to AA license holders.","Education","Labor",,
"HB 1435","School teachers; revise certain provisions relating to licensing, training and recruitment of.","Education",,,
"SB 2246","School term; cannot begin before Labor Day.","Education",,,
"HB 1082","School term; reduce number of days in scholastic year to 170.","Education",,,
"SB 2146","School term; revise first day and last day for all schools.","Education",,,
"SB 2510","School term; revise first day and reduce length in all school districts.","Education",,,
"SB 2164","School-related fund-raising activities by students; provide certain restrictions.","Education",,,
"SB 2144","School-related fund-raising activities; provide certain restrictions.","Education",,,
"SB 2222","School-sponsored athletic programs; any student maintaining passing grades may participate.","Education",,,
"HB 1097","Schools at risk; revise certain provisions relating to.","Education",,,
"SB 2787","Schools at-risk of failing; revise procedures and sanctions under school district conservatorship law.","Education",,,
"HB 490","Schools; establish opening and closing dates of the scholastic year.","Education",,,
"HB 402","Seat belt and booster seat laws; remove criminal penalties for violation of.","Transportation",,,
"HB 862","Seat belt; allow for failure to provide and use to be considered as a factor in determining comparative negligence.","Transportation",,,
"SB 2083","Seat belts; failure to use as evidence of negligence.","Transportation",,,
"SB 2227","Seat belts; revise exemptions to cover mechanics.","Transportation",,,
"SB 2933","Section captions; generally editorial in nature.","Other",,,
"HB 684","Security freeze statutes; revise various provisions of.","Business and Consumers",,,
"HB 341","Security freeze statutes; strengthen provisions of.","Business and Consumers",,,
"HB 377","Security freeze; authorize consumers to place on their credit reports.","Business and Consumers",,,
"HB 17","Security freeze; delete requirement for law enforcement report of unlawful information used to place freeze.","Business and Consumers",,,
"HB 980","Security freeze; delete requirement for law enforcement report of unlawful information used to place freeze.","Business and Consumers",,,
"SB 2393","Self-administration of prescription asthma/anaphylaxis medication by students; clarify policy.","Health","Education",,
"SR 3","Senate Rules; amend to require an unedited copy of the Senate Journal from the previous day available to any Senator.","Legislative Affairs",,,
"SR 4","Senate Rules; authorize bills and resolutions to be prepared on letter-size paper.","Legislative Affairs",,,
"SR 2","Senate Rules; limit number of resolution presentations on the floor of the Senate.","Legislative Affairs",,,
"HB 5","Sentences; provide that fines from failure to have insurance card in vehicle shall not be suspended.","Crime","Insurance",,
"SB 2106","Septic tanks; prohibit assessment of a fee for final approval by the Department of Health.","Health",,,
